loss,val_loss,accuracy,val_accuracy
38.9273681640625,38.94525146484375,0.076286457479,0.1987500041723251
32.48539733886719,29.045209884643555,0.2693281173706054,0.3011458218097687
33.47923278808594,33.93550491333008,0.3064166605472564,0.2884791791439056
30.270219802856445,26.92218399047852,0.3866927027702331,0.3988333344459533
31.662715911865234,25.79056739807129,0.3408749997615814,0.2790416777133941
30.983985900878903,24.91642189025879,0.3817395865917206,0.2828125059604645
25.9521598815918,21.56101417541504,0.4115312397480011,0.3937708437442779
28.08179473876953,31.041439056396484,0.3331927061080932,0.3526875078678131
28.28880882263184,32.20366668701172,0.3620156347751617,0.257937490940094
25.98977470397949,24.44829750061035,0.3430260419845581,0.4192083477973938
23.529008865356445,28.433347702026367,0.4980624914169311,0.3322291672229767
24.34540367126465,26.006088256835938,0.3148645758628845,0.3140416741371155
24.4212703704834,24.83174514770508,0.432276040315628,0.441979169845581
22.31681060791016,27.327999114990234,0.3809739649295807,0.3506250083446502
23.412336349487305,22.97916603088379,0.3159531354904175,0.1973749995231628
24.537494659423828,23.615577697753903,0.2944062352180481,0.3210000097751617
24.98733901977539,22.29966163635254,0.3630104064941406,0.2894375026226043
25.51670265197754,25.818498611450195,0.2587031126022339,0.3053125143051147
23.06831169128418,34.786067962646484,0.3553749918937683,0.320187509059906
23.62471389770508,24.37285041809082,0.3071145713329315,0.3466041684150696
28.497949600219727,20.244035720825195,0.3464166522026062,0.2802291810512543
25.95920753479004,30.22425842285156,0.2912239730358124,0.3429583311080932
26.13909912109375,22.047218322753903,0.3576302230358124,0.2716458439826965
28.27791213989257,22.987329483032227,0.2728437483310699,0.3926666676998138
30.58773422241211,16.47088050842285,0.3237499892711639,0.335833340883255
24.040254592895508,17.455415725708008,0.385505199432373,0.3833958208560943
28.32546043395996,28.56558609008789,0.3858958184719085,0.434020847082138
24.042219161987305,28.39823532104492,0.4204010367393493,0.395145833492279
24.48163604736328,18.36824417114257,0.4129531383514404,0.410937488079071
26.30019760131836,24.24559783935547,0.4311197996139526,0.4306249916553497
23.40247344970703,23.1352653503418,0.3629531264305115,0.3664999902248382
21.217304229736328,25.10564994812012,0.4251093864440918,0.3834375143051147
19.15849876403809,19.738414764404297,0.3842239677906036,0.4033541679382324
22.0024356842041,17.92666244506836,0.470828115940094,0.5139791369438171
20.61821174621582,26.3402099609375,0.4418593645095825,0.3277083337306976
21.46012115478516,25.85382461547852,0.3729791641235351,0.523770809173584
20.39287567138672,24.229883193969727,0.423932284116745,0.4447708427906036
21.164674758911133,17.774953842163086,0.331906259059906,0.2116458266973495
25.4192123413086,19.189697265625,0.3517708480358124,0.5530624985694885
23.010025024414062,15.945210456848145,0.5148645639419556,0.426541656255722
21.15437126159668,17.454893112182617,0.3917864561080932,0.3315416574478149
20.81929016113281,18.75634956359864,0.3984114527702331,0.301291674375534
19.619441986083984,16.0306396484375,0.3128125071525574,0.289000004529953
21.884239196777344,20.055965423583984,0.3472447991371155,0.3948958218097687
19.27887344360352,17.241703033447266,0.4424270689487457,0.4864583313465118
18.39537811279297,13.470352172851562,0.4125156104564667,0.3775833249092102
24.103893280029297,25.698780059814453,0.4349739551544189,0.4322083294391632
21.99333953857422,12.295291900634766,0.4289687573909759,0.4456458389759063
22.065895080566406,19.076339721679688,0.4277916550636291,0.4618958234786987
18.354999542236328,26.45610237121582,0.4351666569709778,0.4743750095367431
21.99629211425781,30.282262802124023,0.4933489561080932,0.5830625295639038
20.96007537841797,14.682804107666016,0.5245416760444641,0.4251041710376739
21.163986206054688,15.166341781616213,0.4754635393619537,0.4336458444595337
21.17498588562012,11.857048034667969,0.4002604186534881,0.4798541665077209
21.31433486938477,16.983781814575195,0.465499997138977,0.3433125019073486
20.350845336914062,21.22816276550293,0.3486718833446502,0.3790000081062317
22.719219207763672,14.01736831665039,0.4192135334014892,0.4612083435058594
20.617223739624023,17.63886833190918,0.5164114832878113,0.5334166884422302
21.65130043029785,20.25347900390625,0.4254218637943268,0.3921041786670685
18.99570846557617,19.730039596557617,0.4654427170753479,0.371645838022232
21.919078826904297,18.75864791870117,0.3142968714237213,0.3399791717529297
21.26507568359375,24.73872375488281,0.4110937416553497,0.5115000009536743
19.78555679321289,13.818580627441406,0.4382343888282776,0.3973749876022339
21.336519241333008,24.46328926086425,0.3096249997615814,0.4435208439826965
18.57911872863769,22.93920516967773,0.4311614632606506,0.4074166715145111
20.25124740600586,25.71331024169922,0.4262343645095825,0.4322499930858612
18.80691337585449,16.69998550415039,0.4430781304836273,0.3530208468437195
22.377029418945312,23.131681442260746,0.3753020763397217,0.4161249995231628
21.440576553344727,19.28822898864746,0.4636562466621399,0.3190416693687439
19.717777252197266,26.23971176147461,0.3471770882606506,0.3778333365917206
18.593868255615234,21.841753005981445,0.3884739577770233,0.3863541781902313
17.35919761657715,18.46346473693848,0.335812509059906,0.3945625126361847
18.425094604492188,18.87535285949707,0.432359367609024,0.3401874899864197
19.47370147705078,14.751590728759766,0.3464062511920929,0.390666663646698
21.39502143859864,14.215600967407228,0.3990572988986969,0.3922916650772095
17.879440307617188,17.28330421447754,0.4309583306312561,0.4199374914169311
20.000383377075195,15.405134201049805,0.4156302213668823,0.3685208261013031
17.184167861938477,24.510162353515625,0.3672395944595337,0.4129583239555359
23.87500190734864,13.792570114135742,0.3632239699363708,0.3035833239555359
17.547042846679688,18.935710906982425,0.4221510291099548,0.500166654586792
15.859430313110352,28.63724899291992,0.492906242609024,0.5297083258628845
20.77509307861328,14.84964656829834,0.4881823062896728,0.4925208389759063
