loss,val_loss,accuracy,val_accuracy
1.425983190536499,18.77081298828125,0.6208609342575073,0.0596026480197906
0.10115996748209,17.159250259399414,0.9817880988121032,0.0596026480197906
0.0293561946600675,19.2819766998291,0.9942052960395812,0.0596026480197906
0.0379111021757125,17.58344268798828,0.9958609342575072,0.0596026480197906
0.0256664771586656,17.34568977355957,0.996688723564148,0.0596026480197906
0.024171220138669,18.82798767089844,0.996688723564148,0.0596026480197906
0.0204281285405159,16.612812042236328,0.995033085346222,0.0596026480197906
0.0268053375184535,14.435372352600098,0.9958609342575072,0.0596026480197906
0.0118668917566537,17.066457748413086,0.998344361782074,0.0596026480197906
0.0074561960063874,18.16899681091309,0.9975165724754332,0.0596026480197906
0.0088628297671675,17.609376907348633,0.9975165724754332,0.0596026480197906
0.0073417127132415,18.52873992919922,0.996688723564148,0.0596026480197906
0.0332210287451744,12.342772483825684,0.995033085346222,0.0596026480197906
0.0314043387770652,14.701351165771484,0.9975165724754332,0.0596026480197906
0.0087757762521505,15.495508193969728,0.998344361782074,0.0596026480197906
0.017028484493494,14.250009536743164,0.996688723564148,0.0596026480197906
0.0079667158424854,15.192232131958008,0.998344361782074,0.0596026480197906
0.0076353605836629,17.50593376159668,0.9991722106933594,0.0596026480197906
0.0032765280921012,17.454893112182617,0.9991722106933594,0.0596026480197906
0.0154631026089191,14.165131568908691,0.9975165724754332,0.0596026480197906
0.0021202783100306,17.63930320739746,1.0,0.0596026480197906
0.0063433428294956,16.52459144592285,0.9975165724754332,0.0596026480197906
0.0107692126184701,15.479940414428713,0.998344361782074,0.0596026480197906
0.0009079721639864,18.121461868286133,1.0,0.0596026480197906
0.0004477898473851,19.09473419189453,1.0,0.0596026480197906
0.0003382827271707,19.7984676361084,1.0,0.0596026480197906
0.0001964045222848,20.17423439025879,1.0,0.0596026480197906
0.0001607009180588,20.538761138916016,1.0,0.0596026480197906
0.0001685836032265,20.71556282043457,1.0,0.0596026480197906
0.000142004690133,21.139633178710938,1.0,0.0596026480197906
0.0001176888908958,21.38214111328125,1.0,0.0596026480197906
9.946729551302268e-05,21.61899757385254,1.0,0.0596026480197906
9.030846558744088e-05,21.79302024841309,1.0,0.0596026480197906
7.499544153688475e-05,22.02157592773437,1.0,0.0596026480197906
6.88680011080578e-05,22.22827911376953,1.0,0.0596026480197906
6.310398748610169e-05,22.36868667602539,1.0,0.0596026480197906
6.542518531205133e-05,22.546918869018555,1.0,0.0596026480197906
5.5843185691628605e-05,22.662338256835938,1.0,0.0596026480197906
5.422047615866177e-05,22.891963958740234,1.0,0.0596026480197906
4.630692637874745e-05,23.01798248291016,1.0,0.0596026480197906
4.453262954484672e-05,23.13190460205078,1.0,0.0596026480197906
4.149636515649036e-05,23.27808952331543,1.0,0.0596026480197906
4.134139453526586e-05,23.43537330627441,1.0,0.0596026480197906
3.6469195038080215e-05,23.5679988861084,1.0,0.0596026480197906
3.452891542110592e-05,23.6474552154541,1.0,0.0596026480197906
3.225995897082612e-05,23.75426483154297,1.0,0.0596026480197906
2.9882212402299047e-05,23.86457633972168,1.0,0.0596026480197906
2.897816739277914e-05,23.987247467041016,1.0,0.0596026480197906
2.7115336706629023e-05,24.08368492126465,1.0,0.0596026480197906
2.4851200578268617e-05,24.163789749145508,1.0,0.0596026480197906
2.468604907335248e-05,24.28424835205078,1.0,0.0596026480197906
2.323876833543181e-05,24.38961601257324,1.0,0.0596026480197906
2.1155276044737548e-05,24.480228424072266,1.0,0.0596026480197906
2.0574820155161436e-05,24.57938003540039,1.0,0.0596026480197906
1.9930050257244147e-05,24.640419006347656,1.0,0.0596026480197906
1.9546743715181947e-05,24.72750663757324,1.0,0.0596026480197906
1.77881374838762e-05,24.857812881469727,1.0,0.0596026480197906
1.675091880315449e-05,24.93518829345703,1.0,0.0596026480197906
1.6344554751412943e-05,25.003870010375977,1.0,0.0596026480197906
1.4971934433560818e-05,25.085956573486328,1.0,0.0596026480197906
